id,label
8984,0.979635
1486,0.955075
7313,0.878033
12286,0.000046
11644,0.833373
3473,0.978134
7157,0.997204
44,0.000006
11843,0.195800
3854,0.991122
927,0.000007
6382,0.989112
3104,0.999751
12189,0.000026
11417,0.982598
12297,0.956195
12170,0.000005
3078,0.923437
10884,0.000045
473,0.000015
8714,0.973317
5580,0.993176
5769,0.000001
2583,0.976147
10914,0.000047
7561,0.000010
9191,0.975070
9108,0.000020
7816,0.799163
9798,0.000006
5885,0.000002
10837,0.960209
12193,0.000021
3812,0.000014
11992,0.000001
9398,0.000217
3458,0.000002
12219,0.894711
728,0.000023
3724,0.000000
98,0.967614
3764,0.996331
9021,0.221744
6405,0.000002
6226,0.994858
11845,0.000000
10742,0.000001
5652,0.000029
1956,0.000003
4018,0.000006
10012,0.000007
5579,0.000004
5161,0.994997
11468,0.853227
8928,0.960832
3215,0.950889
8431,0.000005
1596,0.998371
3493,0.000006
11696,0.000001
10263,0.000001
6676,0.808101
9400,0.000005
4790,0.000004
4045,0.999134
12397,0.000002
6321,0.956667
3086,0.865252
1647,0.000005
9909,0.000029
608,0.000016
191,0.972306
6791,0.994595
4260,0.000932
714,0.000064
9328,0.000001
2864,0.878105
11544,0.933643
11251,0.986794
10159,0.629668
12221,0.998972
4721,0.836801
3568,0.735118
7861,0.974207
2559,0.000000
1513,0.000016
4003,0.000003
2195,0.000003
7720,0.999654
6049,0.000234
2709,0.921623
3809,0.999026
8938,0.988874
6954,0.983309
4697,0.965512
10305,0.983968
8738,0.969103
3871,0.953982
7543,0.000001
3478,0.996617
1480,0.000006
1939,0.893622
9450,0.000001
8020,0.912983
9857,0.825306
574,0.819463
4145,0.000001
6214,0.000005
654,0.961808
9737,0.991366
2630,0.995673
1209,0.976441
4908,0.999452
548,0.000013
922,0.945592
5224,0.000008
645,0.009399
11980,0.000000
12309,0.953349
7037,0.000003
5909,0.000001
584,0.000006
3317,0.000003
1360,0.921924
4048,0.000001
9280,0.996927
2759,0.000002
8291,0.901422
8786,0.987607
10940,0.996569
1532,0.000061
6672,0.853227
6456,0.000004
11182,0.992761
9516,0.966088
842,0.000003
11091,0.843600
5864,0.986147
1963,0.000020
12095,0.999501
8807,0.000114
10363,0.000331
643,0.997875
10706,0.000006
6339,0.794368
4645,0.001356
4777,0.000012
9350,0.542574
9062,0.290616
5134,0.000007
4912,0.000001
8728,0.995904
3494,0.900639
6641,0.000000
8397,0.998325
3204,0.000001
11681,0.403754
10792,0.000007
4314,0.000003
12146,0.992382
6227,0.000031
10560,0.306919
2024,0.999396
9575,0.752983
10856,0.921018
7844,0.000008
636,0.907334
5209,0.000006
8926,0.945694
7862,0.923066
7623,0.736709
33,0.991531
5317,0.000001
1214,0.977480
10443,0.000016
4692,0.000077
5739,0.000064
961,0.883343
10215,0.979273
6123,0.000021
2714,0.000004
6621,0.859085
10117,0.996062
4902,0.000001
9265,0.568214
8819,0.312882
2787,0.000001
3528,0.997156
5458,0.999035
11006,0.955907
860,0.999924
1307,0.000000
3034,0.000001
7182,0.967305
10049,0.000016
3000,0.998118
8423,0.743487
7412,0.583598
4913,0.996380
3246,0.000000
8870,0.000010
8989,0.000005
5917,0.000037
2412,0.000006
7471,0.976261
10594,0.830588
1958,0.883389
11886,0.000006
7391,0.912227
7612,0.000001
6595,0.000001
2647,0.981944
229,0.000004
7854,0.000001
562,0.000136
6149,0.000000
6769,0.000001
4449,0.986819
6919,0.000002
12202,0.000002
8500,0.000012
3312,0.952636
7602,0.000002
7683,0.869902
11994,0.000001
2289,0.987374
10877,0.823368
2703,0.000028
3460,0.865780
2021,0.000002
8266,0.964797
9483,0.000014
12006,0.960277
9787,0.971912
5870,0.000008
2022,0.000000
7301,0.781467
2072,0.673300
8400,0.000048
3527,0.000004
12174,0.000003
10444,0.000144
3261,0.000004
9776,0.964374
8663,0.000004
6488,0.000001
3683,0.000007
7369,0.977343
3390,0.994237
8419,0.763885
7569,0.000018
4821,0.000009
9942,0.994375
6371,0.000003
4783,0.000005
7184,0.978664
8435,0.564583
275,0.974998
8537,0.946028
946,0.297289
11561,0.000000
1356,0.000023
6625,0.000006
3754,0.926281
9763,0.000279
4564,0.969658
7849,0.959648
3356,0.999436
7775,0.976130
8565,0.997123
7981,0.000133
1517,0.000004
8986,0.925179
5811,0.963446
883,0.000001
7324,0.000007
12019,0.993769
7101,0.000607
531,0.663539
6357,0.000422
9106,0.962475
2387,0.887131
1748,0.972191
12389,0.000001
4865,0.999062
7584,0.960546
498,0.000011
9433,0.954158
111,0.891761
11286,0.991993
7012,0.000003
10591,0.000008
9924,0.957314
11153,0.000003
1441,0.997193
12215,0.019368
820,0.000088
10044,0.178196
6305,0.445482
11036,0.982694
684,0.110311
8208,0.670353
3111,0.000001
8050,0.000001
10163,0.985299
10387,0.000003
12299,0.000017
9701,0.987749
1003,0.971058
8142,0.000001
8780,0.991370
2339,0.000047
4262,0.003176
2255,0.000002
5104,0.000010
3240,0.783445
3292,0.000009
9549,0.843110
5763,0.000063
11326,0.000000
4246,0.000161
3505,0.000011
9591,0.000001
6993,0.999554
913,0.000361
11769,0.000018
4700,0.998823
8974,0.000008
5519,0.000026
6977,0.964778
3192,0.934899
519,0.994616
7402,0.860092
7958,0.347109
2946,0.000163
8257,0.000000
7694,0.000014
10790,0.000013
10936,0.000001
5775,0.823362
6849,0.956567
3022,0.993967
611,0.000003
10880,0.644940
4801,0.000004
9885,0.000004
9825,0.000059
4281,0.000001
10972,0.693592
6708,0.000006
4734,0.985410
2944,0.000002
6808,0.998394
7327,0.000000
12096,0.997608
9041,0.999716
1434,0.000019
6517,0.000015
1725,0.000007
4368,0.000000
5774,0.000001
9734,0.388598
6504,0.000031
2042,0.736620
6864,0.874412
2097,0.986966
11350,0.687476
4664,0.995400
158,0.836007
10707,0.984607
7304,0.012023
7385,0.999097
6445,0.000026
8980,0.842269
2720,0.991128
3845,0.528116
11493,0.000004
7574,0.000352
292,0.981311
5981,0.000014
3797,0.903532
1071,0.000007
3137,0.000006
4588,0.873470
4261,0.979248
976,0.000018
2052,0.000112
9429,0.000001
5158,0.000027
11803,0.964156
1883,0.000019
5756,0.000046
4490,0.000420
9887,0.988410
5872,0.997023
9640,0.984294
6793,0.000007
2767,0.000009
9171,0.000002
1329,0.000001
9368,0.000001
5069,0.798320
7027,0.901662
4158,0.994528
10042,0.812799
1646,0.000019
10848,0.997728
9984,0.881473
6860,0.875137
5480,0.995890
6666,0.000016
501,0.972241
11640,0.993674
7500,0.000000
10719,0.789968
2390,0.966902
819,0.985349
12317,0.000006
10390,0.000004
5213,0.847407
5961,0.747884
8292,0.000001
3391,0.000001
5724,0.000002
8588,0.959577
7917,0.928513
4816,0.021928
4263,0.001303
5818,0.977625
7977,0.000009
667,0.000001
6765,0.996775
11325,0.999419
1183,0.000007
8613,0.993019
9301,0.998915
6257,0.000473
11240,0.000023
1448,0.995763
3028,0.000005
1734,0.893182
5478,0.821719
7936,0.050409
5778,0.889892
4627,0.000001
6965,0.000000
10299,0.000029
1953,0.980157
412,0.000001
2246,0.689058
5494,0.707703
8846,0.000003
1186,0.908109
3154,0.988276
9793,0.000005
8651,0.939999
7707,0.000009
8501,0.000004
932,0.000001
11220,0.983613
10802,0.861792
10290,0.659502
7736,0.000000
5041,0.000000
3497,0.747371
11778,0.999549
32,0.948459
2020,0.000002
6767,0.998853
2883,0.512716
10309,0.982173
4215,0.000279
10233,0.976684
245,0.000019
3387,0.000030
1157,0.000006
11407,0.242573
8386,0.666608
4995,0.000015
5921,0.987870
5963,0.000002
2183,0.000001
10686,0.976645
9464,0.000002
10216,0.944711
3979,0.979832
6199,0.748421
3444,0.000002
11717,0.999469
5637,0.993390
5266,0.005434
12342,0.000193
2963,0.104530
5688,0.976738
5543,0.974986
5750,0.000330
2244,0.994670
3457,0.579386
4849,0.000073
1841,0.915889
1308,0.962612
1090,0.934855
8876,0.000005
4782,0.695051
2251,0.000032
12453,0.556656
3335,0.000005
5555,0.000000
9577,0.996392
7042,0.000004
9537,0.000003
9555,0.000013
3801,0.998966
1194,0.880362
6428,0.983497
12445,0.000035
1257,0.000063
5096,0.989276
7896,0.000000
11415,0.000064
8656,0.000005
1398,0.874186
295,0.000000
10928,0.000001
809,0.000008
5550,0.000003
10863,0.000035
12239,0.587777
7617,0.000007
69,0.000017
12172,0.942318
7522,0.634421
3,0.000005
3623,0.000034
11637,0.983942
9317,0.995457
122,0.000002
546,0.973610
3888,0.949996
11508,0.987076
8307,0.387449
1920,0.000001
5038,0.547812
4578,0.725885
4870,0.000000
5302,0.000006
570,0.000008
5896,0.000016
7672,0.000003
5565,0.999029
11671,0.000041
4225,0.000015
10614,0.000028
1541,0.857203
7609,0.701482
1621,0.998893
10683,0.000003
3403,0.000010
4791,0.510638
5863,0.000001
9390,0.967755
10935,0.000031
6283,0.000006
7454,0.000039
11401,0.999634
9022,0.848183
9110,0.000000
6126,0.000002
7189,0.568565
8722,0.000006
3480,0.000002
2272,0.000001
5204,0.977524
121,0.000012
1590,0.000004
4984,0.075848
1832,0.999572
7049,0.799984
5426,0.000062
1115,0.000000
5036,0.996576
7352,0.619919
5137,0.000014
8326,0.000001
8810,0.967160
2282,0.000088
8354,0.000575
6796,0.991479
1980,0.796622
8721,0.991459
3047,0.000003
3472,0.000001
2233,0.000010
9383,0.933626
7330,0.880122
7255,0.997809
1634,0.000001
1867,0.000000
9241,0.559175
9036,0.000001
2693,0.000003
6837,0.997474
7653,0.997739
4096,0.000075
7770,0.000001
7272,0.000000
687,0.000003
7362,0.000033
2457,0.000070
8995,0.000004
6016,0.000014
3960,0.000006
5139,0.996082
7181,0.989608
8100,0.000013
2954,0.000005
1282,0.959162
5263,0.738571
11057,0.058440
55,0.789135
4806,0.000002
254,0.689100
10404,0.000053
6055,0.000006
4674,0.000012
341,0.471360
5628,0.000002
5489,0.000001
1200,0.000003
200,0.532385
3609,0.000001
8562,0.000006
5857,0.828455
3122,0.000008
12490,0.994920
6037,0.990891
4391,0.000005
3796,0.979881
3988,0.998398
12103,0.000022
5258,0.981632
12294,0.000005
4586,0.733630
258,0.000002
12249,0.932377
6363,0.000074
8432,0.000014
2943,0.000060
3533,0.973112
11842,0.992948
7968,0.953061
4857,0.000001
3178,0.000019
9574,0.992245
4847,0.904394
2718,0.000039
9630,0.000127
6300,0.998106
10821,0.000010
11395,0.000016
8351,0.000027
3238,0.000047
1109,0.000005
10459,0.000001
9012,0.994148
10855,0.000005
11039,0.000001
2920,0.000019
9162,0.000009
8451,0.974748
3159,0.988376
240,0.000018
5313,0.749812
5032,0.000028
361,0.959846
12340,0.000005
8445,0.000003
4488,0.000003
4480,0.976910
596,0.000006
987,0.996313
8071,0.000004
11113,0.995173
5996,0.000005
6809,0.000036
6571,0.000000
9655,0.000002
4479,0.997308
2489,0.976215
11118,0.977354
6801,0.000003
12081,0.000006
1735,0.000011
3799,0.000003
5101,0.696973
8633,0.000011
2554,0.971077
8934,0.973825
4940,0.000274
1212,0.998798
10236,0.999126
7072,0.962975
8838,0.000004
7483,0.000012
10828,0.971780
11414,0.000002
11338,0.000008
1733,0.000001
8498,0.000004
4351,0.000004
1070,0.000005
12176,0.000009
3103,0.000004
8882,0.624823
9047,0.000003
9427,0.000000
11331,0.000019
5288,0.000001
11154,0.604270
7129,0.000003
3237,0.000005
7015,0.000000
12088,0.967733
10260,0.000009
12085,0.000356
12470,0.000012
454,0.000001
7448,0.000012
10780,0.000002
8970,0.860731
1120,0.000002
11982,0.000003
6474,0.834202
7054,0.909119
1009,0.988218
418,0.000008
6799,0.000013
264,0.825936
7600,0.990966
8821,0.968784
10191,0.957129
9963,0.989039
179,0.769667
7125,0.364019
141,0.694562
11536,0.962893
4694,0.559478
7518,0.980585
9982,0.000022
7648,0.000007
935,0.000038
3507,0.078436
5039,0.976085
5548,0.000010
8036,0.959053
312,0.000000
5544,0.000053
6085,0.986015
8531,0.000010
8596,0.870704
12204,0.000003
3168,0.901208
10572,0.000006
605,0.000011
4693,0.985628
9853,0.997945
10071,0.000003
4185,0.969695
2779,0.000046
6120,0.993673
2756,0.034767
6780,0.000261
3861,0.954932
10574,0.989358
6497,0.000009
11539,0.979708
10906,0.999337
4068,0.000001
7111,0.998076
475,0.049017
3511,0.000007
3430,0.000063
12372,0.953075
2236,0.994168
11702,0.000001
11716,0.992101
5554,0.999507
4570,0.000005
3965,0.000799
8381,0.978773
2538,0.000007
5884,0.958001
11230,0.002010
9503,0.998301
3836,0.000003
2681,0.000014
4727,0.000639
2469,0.000001
2567,0.000001
11946,0.847991
5711,0.676683
6814,0.000271
10403,0.981364
3395,0.987317
7651,0.000022
10978,0.000005
1100,0.000002
8533,0.794210
4513,0.998431
9349,0.982469
6430,0.579602
8723,0.000097
7378,0.000026
12014,0.000004
8653,0.989532
11082,0.205707
8470,0.797167
10781,0.000002
11187,0.000032
11857,0.000010
10225,0.998667
6985,0.000004
7192,0.597127
9978,0.983768
5128,0.000003
7501,0.998809
8599,0.993921
686,0.824444
9093,0.756504
5404,0.000003
7823,0.000002
10388,0.000034
1843,0.000006
10422,0.478577
7267,0.836555
12475,0.921527
8877,0.757412
4493,0.910924
7191,0.998689
2031,0.951896
11699,0.000008
5553,0.000018
3902,0.000007
5698,0.359879
9564,0.000438
9951,0.979240
303,0.000001
2425,0.000050
782,0.834261
7428,0.000007
2299,0.988501
6066,0.000020
6236,0.798559
2657,0.000035
5507,0.960780
10206,0.273631
6942,0.912208
4895,0.000144
10143,0.000000
9209,0.000034
8881,0.999982
3021,0.000337
7237,0.000034
992,0.000008
2492,0.000141
4959,0.000001
6736,0.000028
10192,0.000045
3947,0.000000
11740,0.440832
12290,0.000010
4803,0.982879
10,0.001027
690,0.969946
9713,0.999451
1846,0.000001
7905,0.000003
11277,0.000005
9654,0.986693
7733,0.914680
11801,0.000020
6615,0.000019
2496,0.982755
6152,0.999515
11291,0.846633
1525,0.000001
1273,0.164449
7726,0.000001
3162,0.941729
11073,0.000004
9389,0.895341
431,0.000004
5629,0.983110
889,0.000027
10286,0.000002
7781,0.749348
7987,0.000001
3666,0.000240
3492,0.984393
1121,0.000012
2302,0.975609
9920,0.996378
2513,0.000004
8068,0.997021
1304,0.000000
5934,0.984709
10598,0.279070
7139,0.000132
6563,0.813387
10205,0.940156
7057,0.000002
12361,0.000024
12320,0.000002
11233,0.998182
9404,0.958138
9834,0.396127
11869,0.000014
7507,0.000026
2242,0.000003
630,0.996697
11135,0.000001
11179,0.974265
1034,0.874802
9569,0.993304
8047,0.960458
506,0.000032
5243,0.956044
3937,0.990865
1712,0.987058
10370,0.908709
3782,0.962053
11487,0.921999
11445,0.942277
9650,0.810879
9967,0.996858
5375,0.992181
9447,0.929798
10380,0.000000
5324,0.000002
9322,0.974355
11377,0.000007
10827,0.976923
7366,0.000008
5777,0.968101
8328,0.656062
5201,0.000032
4398,0.000009
9279,0.000006
9131,0.282957
5177,0.000005
3935,0.967642
8476,0.000005
1729,0.000018
2203,0.000021
4327,0.997801
2206,0.812878
11264,0.730914
8052,0.993632
2536,0.743732
6584,0.999742
2604,0.000016
379,0.201590
8015,0.000001
5680,0.000003
5571,0.000003
3585,0.000000
12394,0.892312
886,0.000063
2085,0.980389
6755,0.000001
3510,0.000002
103,0.921732
6552,0.998140
5020,0.997844
868,0.000047
4233,0.933652
11993,0.000008
6792,0.000003
843,0.000020
6859,0.999314
2968,0.982605
6155,0.000000
8163,0.886830
2548,0.990914
12195,0.000076
994,0.000001
7150,0.899181
1623,0.000001
2119,0.000021
5798,0.000046
4725,0.000003
4536,0.906170
4243,0.000049
2151,0.000020
4585,0.284697
6220,0.000000
8691,0.000003
9112,0.000021
11019,0.748939
6191,0.531057
4706,0.000004
8315,0.000001
10437,0.000067
1539,0.970774
2806,0.000039
806,0.000037
9897,0.000088
9457,0.000001
5432,0.000152
10725,0.929306
1974,0.992851
388,0.000006
2013,0.000000
8444,0.951821
12054,0.000009
533,0.000041
10506,0.971688
4651,0.000005
12112,0.000495
3408,0.995411
4545,0.000019
11435,0.000000
8709,0.000013
6567,0.000007
2905,0.983059
294,0.715955
3940,0.000001
4896,0.000003
11825,0.000013
6873,0.000024
2162,0.902228
4625,0.000001
11046,0.822318
9851,0.000008
10428,0.000142
6362,0.000003
8825,0.000032
612,0.639798
10041,0.000017
8495,0.000078
8657,0.000047
6392,0.956811
11744,0.000058
4399,0.996867
4834,0.965803
11951,0.874462
6953,0.932155
9375,0.000002
4891,0.000012
4081,0.010347
839,0.000007
9067,0.000003
5257,0.965491
4809,0.992292
11619,0.000005
6235,0.000011
487,0.000003
210,0.993472
9245,0.000035
8298,0.981684
8336,0.001504
4797,0.970404
12287,0.000054
8833,0.000003
6454,0.000005
10939,0.000000
5493,0.993343
4317,0.004363
2960,0.712182
9275,0.990802
1345,0.999679
12432,0.992896
1601,0.000016
11301,0.858444
11097,0.845474
3842,0.982411
5695,0.000002
7571,0.996302
1202,0.996070
3198,0.982863
10966,0.765733
5249,0.000021
7685,0.000025
8133,0.898010
9007,0.862654
9671,0.000001
4134,0.000000
6096,0.000213
3786,0.998076
3006,0.861508
4873,0.000002
3873,0.980851
3417,0.000002
1507,0.000003
4656,0.707188
8288,0.989730
2706,0.917770
3976,0.000033
955,0.000011
6737,0.000126
8002,0.000270
4841,0.000130
10373,0.991182
8055,0.969454
1713,0.000019
12138,0.995710
3486,0.000001
4020,0.981647
457,0.000017
12094,0.976127
1858,0.123467
12140,0.016480
4951,0.989889
2810,0.987082
8011,0.000011
11040,0.982607
7493,0.991015
429,0.000001
7091,0.000058
4671,0.989218
3942,0.116389
1531,0.000036
2937,0.000004
6270,0.996990
9204,0.960313
8542,0.736855
1908,0.986778
7148,0.000005
2989,0.971771
9768,0.000000
9621,0.991888
7073,0.000003
2331,0.970837
3569,0.911760
11174,0.706562
10139,0.992585
5791,0.000000
9704,0.000141
6709,0.000005
4000,0.989474
10525,0.810768
4344,0.935818
9052,0.997045
3056,0.978618
10991,0.944411
5152,0.974798
6687,0.000001
2710,0.852365
3400,0.998694
2740,0.000001
5207,0.000005
3692,0.982357
813,0.000030
7943,0.000010
1378,0.000010
5498,0.000013
2442,0.000006
1971,0.984472
4637,0.994862
7830,0.000003
5315,0.000010
9826,0.000007
6215,0.994671
6472,0.950175
7766,0.560575
6416,0.000062
10131,0.000005
11524,0.434185
10467,0.969661
11355,0.987125
7578,0.570542
9547,0.000006
8851,0.727304
12409,0.000065
942,0.967780
7271,0.000006
3646,0.000009
2976,0.874413
1280,0.000008
10699,0.000009
5970,0.997399
9638,0.000001
6773,0.593241
9506,0.821429
3314,0.999044
2293,0.000001
5391,0.000006
10471,0.991628
6816,0.000001
8140,0.936940
2744,0.978237
1128,0.848599
4132,0.000002
9741,0.993598
7523,0.349692
7986,0.993614
3308,0.000055
2912,0.000012
6219,0.000004
3758,0.000001
6393,0.000124
4257,0.000171
4214,0.903905
10037,0.000001
4981,0.691539
12275,0.738854
5692,0.000015
11873,0.589899
11071,0.000001
3522,0.000001
3118,0.785225
12013,0.352445
9182,0.932871
6069,0.930866
5144,0.999238
597,0.000007
10782,0.803571
3577,0.000029
5189,0.907567
6195,0.974404
10549,0.832050
8620,0.000012
6348,0.173292
10755,0.970386
5804,0.927677
2871,0.253176
4071,0.940606
8573,0.000587
3985,0.994287
401,0.000002
3614,0.957587
10783,0.000006
1915,0.000000
389,0.995937
7018,0.914809
12080,0.000001
11262,0.961016
4757,0.963043
10597,0.000031
1163,0.991845
7820,0.984082
139,0.000002
558,0.991682
12279,0.978171
120,0.924702
9495,0.000005
7340,0.000002
4998,0.965900
9344,0.738643
10145,0.977144
2719,0.942880
9684,0.000002
24,0.565325
1131,0.000008
8925,0.989995
10335,0.000006
6648,0.998056
7373,0.000035
11229,0.000207
9391,0.577290
635,0.982636
11215,0.998339
7088,0.982491
5517,0.000015
1886,0.976521
3243,0.003444
11812,0.000003
7325,0.972541
9935,0.000000
694,0.993968
5552,0.832049
1093,0.746587
9165,0.000028
10669,0.000000
8872,0.761361
7153,0.000003
3669,0.005296
3971,0.003079
5916,0.000006
8001,0.801458
6124,0.767137
1970,0.000003
4505,0.848895
2841,0.000003
4939,0.000001
6023,0.939514
6525,0.000003
8059,0.993562
10261,0.000073
3983,0.000011
5985,0.001193
5837,0.000004
125,0.870687
3498,0.000009
4737,0.304791
8767,0.000036
4427,0.000001
755,0.000007
7383,0.998077
4413,0.681388
11013,0.000013
3848,0.989395
10353,0.000006
12076,0.977781
4606,0.000021
9482,0.006581
9137,0.195029
9682,0.996827
7697,0.000002
4242,0.000266
1047,0.000024
11828,0.704349
4446,0.000002
12041,0.000018
71,0.000002
3804,0.000002
1243,0.977621
9478,0.000003
3823,0.000002
10587,0.998713
6761,0.831436
9118,0.000001
4661,0.000001
9758,0.963423
5125,0.804300
11720,0.849041
8209,0.000002
11110,0.970024
9324,0.640757
3830,0.000003
8230,0.987433
776,0.000001
3998,0.996596
4106,0.000332
7171,0.989805
11661,0.963843
89,0.992407
10528,0.000019
5492,0.000084
9228,0.215052
4580,0.000002
11996,0.000035
11484,0.000013
10729,0.000005
7140,0.000009
9294,0.000270
5820,0.000016
11688,0.000047
8962,0.000000
9013,0.000055
4346,0.000007
5413,0.000004
11339,0.946540
10835,0.921974
6491,0.994163
10106,0.988124
11031,0.000030
10723,0.542100
5952,0.992356
2605,0.000006
4341,0.000001
10654,0.904551
9127,0.000004
6918,0.997232
4491,0.168385
2828,0.000015
3882,0.000011
2786,0.000000
9926,0.960298
3536,0.000039
8141,0.000784
1012,0.991910
8781,0.899841
11602,0.000006
2966,0.000015
5743,0.997586
1720,0.589944
11294,0.000010
2173,0.000021
3802,0.000005
4439,0.990510
2286,0.941533
11597,0.000006
6668,0.988500
5693,0.000014
10321,0.998683
12026,0.000007
9584,0.000003
5160,0.000015
8253,0.000006
2654,0.741022
5067,0.000001
3731,0.000001
9636,0.985425
4370,0.000008
9946,0.000000
7197,0.000003
8415,0.000000
4064,0.954826
5098,0.000020
2951,0.000002
7311,0.990500
12104,0.992450
1014,0.834778
7319,0.956633
5031,0.108734
2488,0.997059
4854,0.000001
4453,0.953777
7565,0.000001
3905,0.990031
4349,0.000004
6667,0.993961
4335,0.000004
7260,0.000016
9414,0.978900
10414,0.998780
4560,0.000001
6762,0.999553
8083,0.000089
2899,0.000335
1606,0.000002
1888,0.981298
8313,0.992533
2423,0.000035
4111,0.000299
9029,0.000002
7093,0.000020
2329,0.822009
262,0.000001
2655,0.443095
327,0.000003
10202,0.000005
8373,0.000061
7948,0.000002
1204,0.503432
9430,0.000007
3805,0.898893
11231,0.986469
4271,0.000001
11791,0.988532
1412,0.000066
8480,0.000001
2643,0.449846
4010,0.000015
7170,0.000022
7061,0.961549
3734,0.000017
2178,0.997450
4417,0.000002
5956,0.000107
11173,0.000003
9639,0.995505
9862,0.000020
5,0.000041
7716,0.000006
6039,0.000001
6255,0.000001
3397,0.000007
11144,0.995951
3657,0.000005
14,0.995145
6714,0.000020
12339,0.000000
11049,0.000001
8826,0.000063
3600,0.966912
2679,0.963197
671,0.998641
2553,0.000051
11491,0.990864
2342,0.000001
6239,0.030889
12269,0.686312
11999,0.000005
8543,0.005684
5325,0.000018
7594,0.970112
5316,0.993773
5471,0.975510
11574,0.994280
8741,0.998878
2638,0.995825
12447,0.950972
12105,0.000005
4123,0.000002
11543,0.000070
2656,0.000003
2237,0.964296
9382,0.000029
2012,0.999572
647,0.000015
12168,0.973734
9668,0.009376
6063,0.994984
11083,0.883604
712,0.988053
7397,0.000009
4312,0.000006
1039,0.996866
5261,0.000002
8453,0.881411
3506,0.000000
11893,0.002790
3357,0.990087
8759,0.000001
20,0.000005
4864,0.000002
9870,0.000001
535,0.000015
11913,0.000002
11807,0.000004
11002,0.001003
10787,0.000039
1072,0.287962
6519,0.000025
11928,0.000006
6832,0.000001
7835,0.592220
5826,0.982457
5066,0.000001
230,0.000002
3665,0.562207
549,0.930854
5190,0.000019
7730,0.971174
9999,0.998081
1055,0.972196
507,0.000001
936,0.000008
1570,0.970740
10051,0.000001
1627,0.254267
9480,0.996324
2133,0.596897
10379,0.000055
6084,0.645031
8640,0.000002
9364,0.000134
1261,0.000144
11755,0.000031
2171,0.898997
7413,0.000003
1638,0.000008
4554,0.989197
7249,0.986731
2578,0.000053
2586,0.000014
5825,0.972983
3040,0.000018
10547,0.000059
4440,0.000036
554,0.000011
10762,0.866623
5051,0.000106
5888,0.000000
9002,0.887152
7199,0.989632
4117,0.990433
10918,0.846699
1633,0.000006
8183,0.000184
3920,0.443129
7457,0.000002
9448,0.998958
371,0.997340
2522,0.000008
1409,0.806330
1795,0.000007
6478,0.000032
5541,0.000237
10923,0.997448
2938,0.000002
5893,0.000006
420,0.000009
11438,0.997840
6201,0.928038
996,0.857180
297,0.000008
8058,0.966877
1038,0.000005
10949,0.000020
9661,0.988209
4024,0.000004
8864,0.000012
3461,0.963524
2941,0.000011
7822,0.000002
2046,0.000002
3423,0.000006
8185,0.000012
2609,0.999244
2704,0.967911
8409,0.765233
12060,0.000227
8848,0.850575
12143,0.997432
8330,0.000002
5603,0.970045
10673,0.000038
4621,0.000006
797,0.928865
4547,0.000001
3628,0.444122
5425,0.536693
7904,0.651905
1173,0.000005
5843,0.000005
3763,0.988397
11162,0.000030
2557,0.000001
6681,0.000005
11466,0.999824
12238,0.000010
5540,0.984871
3557,0.970542
7035,0.848355
10840,0.130510
11306,0.000000
11605,0.966479
12030,0.941711
2104,0.000000
1753,0.002653
12232,0.999646
5282,0.000001
1428,0.000157
9634,0.001331
6463,0.000002
6322,0.000007
5684,0.000019
10135,0.000006
10502,0.990847
11541,0.360087
11819,0.000001
5238,0.000005
2948,0.000003
8027,0.000004
4567,0.942165
6494,0.000004
2373,0.000237
5805,0.936373
4238,0.000003
11844,0.000029
9561,0.000051
1154,0.965496
11872,0.000538
10432,0.982381
4441,0.945836
5299,0.997111
11563,0.993962
11649,0.917392
11786,0.000002
7761,0.000061
2432,0.991882
579,0.000004
9596,0.999812
7512,0.000006
3182,0.000022
10661,0.993603
3479,0.982869
11534,0.908808
4655,0.000009
10349,0.000006
9775,0.000085
5090,0.000038
10885,0.968326
6022,0.000003
10175,0.961283
1223,0.001823
7458,0.939721
8347,0.000033
12379,0.999951
2869,0.000007
10270,0.000099
744,0.994199
8950,0.000007
6411,0.000000
1130,0.000016
6875,0.996553
2595,0.000038
4824,0.950807
7673,0.850838
9919,0.987176
5056,0.802832
10696,0.000002
3893,0.940240
10900,0.896873
3955,0.000007
4188,0.970368
11658,0.986468
4768,0.000004
10195,0.955245
2214,0.995985
9667,0.927627
12350,0.000023
8272,0.991020
9514,0.929011
6508,0.988513
5839,0.864958
12324,0.000010
3622,0.988751
466,0.913539
5622,0.705875
1743,0.875218
6192,0.000021
8305,0.982811
11210,0.000054
7779,0.000002
6944,0.947045
393,0.000002
45,0.000016
7363,0.000049
10965,0.587795
798,0.000065
831,0.000704
7810,0.000007
3883,0.000088
8039,0.999673
2053,0.855052
10212,0.997795
2156,0.000001
3978,0.000003
11416,0.975932
9192,0.000001
4093,0.000001
4340,0.000005
2987,0.763600
4250,0.990512
12227,0.000001
2984,0.964818
11317,0.771363
5099,0.000000
9609,0.245299
5700,0.000003
7732,0.000057
6153,0.000008
1077,0.000073
10066,0.977720
8861,0.000000
3514,0.996947
12,0.998035
4356,0.000027
1872,0.616319
11063,0.723042
6804,0.746556
5525,0.999355
5000,0.917533
3548,0.967576
8643,0.995266
12373,0.000003
2039,0.000003
5018,0.000034
1105,0.971069
2835,0.000000
66,0.997770
47,0.000000
12263,0.000083
1630,0.000056
5295,0.000000
4365,0.940296
8854,0.997242
7277,0.000006
11881,0.000385
8324,0.000147
4114,0.000011
10987,0.000004
10568,0.981308
